id,run_id,address,groups,coin,token,total,hold,free,entry_ntl,mark_px,current_value,price_trusted,anomaly_reason,day_volume_usd,trusted_value_cap,is_canonical
11802980,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,COPE,147,11.8096645,0.0,11.8096645,0.09840993,0.003082,0.036397385989000004,1,,0.0,250000000.0,0
11802982,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,HYPE,150,0.00010001,0.0,0.00010001,0.0031402,0.11898,1.18991898e-05,1,,0.0,250000000.0,0
11802974,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,KNTQ,124,3657.644477,0.0,3657.644477,0.0,35.95,131492.31894815,1,,0.0,250000000.0,0
11802976,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,LQNA,129,15.0,0.0,15.0,23.304,1.6071,24.1065,1,,808.194918,5000000.0,0
11802978,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,LUCKY,143,78677.74362,0.0,78677.74362,0.84971963,0.13166,10358.7117250092,1,,0.0,250000000.0,0
11802986,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,MAX,734,20985.2999,0.0,20985.2999,0.0,6.7345,141325.50217655,1,,15247.4303219,5000000.0,0
11802967,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,MBAPPE,50,192.8190648,0.0,192.8190648,0.19281906,0.003501,0.6750595458648001,1,,0.0,250000000.0,0
11802969,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,MEOW,61,9759.04485,0.0,9759.04485,0.56212098,0.012021,117.31347814185001,1,,0.0,250000000.0,0
11802979,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,MUNCH,146,19970.58256,0.0,19970.58256,0.07389115,8.04e-05,1.605634837824,1,,0.0,250000000.0,0
11802971,995,0x01b7e73cdad95d407e8696e04194a75f19744801,smart_money,NEIRO,78,14192.039215,0.0,14192.039215,1.43623436,0.024478,347.39273590477,1,,0.0,250000000.0,0
